id	title	author	author_norm	GND	date	series	genre	publisher	license	tokenCount				
k00300002637	Millionär mit goldenem Herzen	unkown				Julia	liebe	Cora	restricted					
k00300002638	Dunkle Schatten über Schloss Silberwald	Lucy Winter				Julia	liebe	Cora	restricted					
k00300002639	Im Bann des stolzen Griechen	Rebecca Winters, Michelle Reid, Trish Morey				Julia	liebe	Cora	restricted					
k00300002640	Der Duft von Weihnachten	Lilli Wiemers, Anna Keller, Nikki West				Julia	liebe	Cora	restricted					
k00300002641	In Spanien kam die Liebe	unkown				Julia	liebe	Cora	restricted					
k00300002642	Tanz unter den Sternen Hollywoods	Lucy Gordon, Christina Hollis, Rebecca Winters				Julia	liebe	Cora	restricted					
k00300002643	Verführt, verlassen - verheiratet?	unkown				Julia	liebe	Cora	restricted					
k00300002644	Feurige Begegnung auf Mallorca	Barbara McMahon, Danielle Stevens, Christina Hollis				Julia	liebe	Cora	restricted					
k00300002645	Meine widerspenstige Prinzessin	Caitlin Crews, Abby Green, Melanie Milburne, Janette Kenny, India Grey				Julia	liebe	Cora	restricted					
k00300002646	Skandal im Inselparadies	unkown				Julia	liebe	Cora	restricted					
k00300002647	Im Rausch der Sinne	Lynne Graham, Maisey Yates, Kate Hewitt				Julia	liebe	Cora	restricted					
k00300002648	Glühende Küsse unter griechischer Sonne	Emilie Rose, Rebecca Winters, Sharon Kendrick				Julia	liebe	Cora	restricted					
k00300002649	Verführung auf Capri	Sarah Morgan, Amanda Browning, Annie West, Julia James				Julia	liebe	Cora	restricted					
k00300002650	Ein Palazzo für die Liebe	Lucy Gordon, Christina Hollis, Rebecca Winters				Julia	liebe	Cora	restricted					
k00300002651	Die süße Rache des Milliardärs	unkown				Julia	liebe	Cora	restricted					
k00300002652	Nur eine Nacht vom Glück entfernt	Lynne Graham, Lucy Ellis, Lynn Raye Harris, Jennie Adams				Julia	liebe	Cora	restricted					
k00300002653	Happy End im Traumpalast?	Raye Morgan				Julia	liebe	Cora	restricted					
k00300002654	Auf der Jacht des Millionärs	Barbara McMahon, Danielle Stevens, Christina Hollis				Julia	liebe	Cora	restricted					
k00300002655	Tausend Lilien für die Liebe	unkown				Julia	liebe	Cora	restricted					
k00300002656	Nur eine Nacht mit dem Playboy-Boss?	unkown				Julia	liebe	Cora	restricted					
k00300002657	Rasante Affäre in Monte Carlo	unkown				Julia	liebe	Cora	restricted					
k00300002658	Ein helles Herz im dunklen Wald	Lilli Wiemers, Anna Keller, Nikki West				Julia	liebe	Cora	restricted					
k00300002659	Heiße Liebesnächte in New York	unkown				Julia	liebe	Cora	restricted					
k00300002660	Heiß verführt unter tausend Sternen	unkown				Julia	liebe	Cora	restricted					
k00300002661	Ein Engel für Dr. Kuschel	Lilli Wiemers				Julia	liebe	Cora	restricted					
k00300002662	Riskantes Spiel in Las Vegas	unkown				Julia	liebe	Cora	restricted					
k00300002663	Wie Rosenblätter im Wind	Pia Engström				Julia	liebe	Cora	restricted					
k00300002664	Flitterwochen auf Spanisch	unkown				Julia	liebe	Cora	restricted					
k00300002665	Zwei wie Feuer und Wasser	Emma Darcy, Louisa George, Lucy Monroe, Kate Hardy				Julia	liebe	Cora	restricted					
k00300002666	Küsse, Kuscheln, Kinderlachen	unkown				Julia	liebe	Cora	restricted					
k00300002667	Der Prinz, der die Liebe vergaß	Raye Morgan				Julia	liebe	Cora	restricted					
k00300002668	Glut in dunklen Augen	Rebecca Winters, Michelle Reid, Trish Morey				Julia	liebe	Cora	restricted					
k00300002669	Schlittenfahrt ins Winterglück	Anna Keller, Lilli Wiemers, Kim Henry				Julia	liebe	Cora	restricted					
k00300002670	Tango der Leidenschaft	Caitlin Crews, Abby Green, Melanie Milburne, Janette Kenny, India Grey				Julia	liebe	Cora	restricted					
k00300002671	Cinderella und der stolze Scheich	unkown				Julia	liebe	Cora	restricted					
k00300002672	Wogen der Sehnsucht	Caitlin Crews, Abby Green, Melanie Milburne, Janette Kenny, India Grey				Julia	liebe	Cora	restricted					
k00300002673	Verführt im Palazzo des Italieners	unkown				Julia	liebe	Cora	restricted					
k00300002674	Himmlische Wunder werden wahr	Anna Keller, Lilli Wiemers, Kim Henry				Julia	liebe	Cora	restricted					
k00300002675	Ein Milliardär mit Geheimnis	unkown				Julia	liebe	Cora	restricted					
k00300002676	Verliebt in den Bruder des Prinzen	Caitlin Crews, Abby Green, Melanie Milburne, Janette Kenny, India Grey				Julia	liebe	Cora	restricted					
k00300002677	Nur eine Nacht vom Glück entfernt	unkown				Julia	liebe	Cora	restricted					
k00300002678	Verführt unter griechischen Sternen	Emilie Rose, Rebecca Winters, Sharon Kendrick				Julia	liebe	Cora	restricted					
k00300002679	Ein unverbesserlicher Playboy?	unkown				Julia	liebe	Cora	restricted					
k00300002680	Eine englische Rose für den Millionär?	unkown				Julia	liebe	Cora	restricted					
k00300002681	Zwei wie Feuer und Wasser	unkown				Julia	liebe	Cora	restricted					
k00300002682	Das Kindermädchen und der Millionär	unkown				Julia	liebe	Cora	restricted					
k00300002683	Der Verführer mit der Maske	unkown				Julia	liebe	Cora	restricted					
k00300002684	Die Sehnsucht des griechischen Millionärs	unkown				Julia	liebe	Cora	restricted					
k00300002685	Die sinnliche Rache des Wüstenprinzen	unkown				Julia	liebe	Cora	restricted					
k00300002686	Sizilianische Nächte	Michelle Reid, Kate Walker, Lynne Graham				Julia	liebe	Cora	restricted					
k00300002687	Gefangen auf der Insel des Verlangens	unkown				Julia	liebe	Cora	restricted					
k00300002688	Pikantes Geständnis im Palast der Sehnsucht	unkown				Julia	liebe	Cora	restricted					
k00300002689	Stille meine Sehnsucht, Geliebter!	Sarah Morgan, Amanda Browning, Annie West, Julia James				Julia	liebe	Cora	restricted					
k00300002690	Entführt in den Palast des Kronprinzen	unkown				Julia	liebe	Cora	restricted					
k00300002691	Weihnachtsglück auf vier Pfoten	Nikki West, Lilli Wiemers, Anna Keller				Julia	liebe	Cora	restricted					
k00300002692	Im Schloss des spanischen Grafen	Lynne Graham, Maisey Yates, Kate Hewitt				Julia	liebe	Cora	restricted					
k00300002693	Komm mit auf die Insel unserer Liebe	Lynne Graham, Maisey Yates, Kate Hewitt				Julia	liebe	Cora	restricted					
k00300002694	Verbotene Küsse nach Dienstschluss	unkown				Julia	liebe	Cora	restricted					
k00300002695	Kalter Winter, heißes Herz	unkown				Julia	liebe	Cora	restricted					
k00300002696	Herzöge küssen besser	unkown				Julia	liebe	Cora	restricted					
k00300002697	Happy End am Strand der Liebe?	Raye Morgan				Julia	liebe	Cora	restricted					
k00300002698	Nie vergaß ich deine Küsse	Caitlin Crews, Abby Green, Melanie Milburne, Janette Kenny, India Grey				Julia	liebe	Cora	restricted					
k00300002699	Nur eine Nacht der Leidenschaft in Manhattan?	unkown				Julia	liebe	Cora	restricted					
k00300002700	Komm her und küss mich	Emilie Rose, Rebecca Winters, Sharon Kendrick				Julia	liebe	Cora	restricted					
k00300002701	Vertraut und doch so fremd	unkown				Julia	liebe	Cora	restricted					
k00300002702	Eine Liebe, so weit wie das Meer	Lilli Wiemers				Julia	liebe	Cora	restricted					
k00300002703	Nie wieder allein im Paradies	Lynne Graham, Maisey Yates, Kate Hewitt				Julia	liebe	Cora	restricted					
k00300002704	Vier Pfoten und ein Neuanfang	Lilli Wiemers				Julia	liebe	Cora	restricted					
k00300002705	Hand aufs Glück	Pia Engström				Julia	liebe	Cora	restricted					
k00300002706	Vorwort	Sarah Morgan, Amanda Browning, Annie West, Julia James				Julia	liebe	Cora	restricted					
k00300002707	Sizilianische Verführung	Michelle Reid, Kate Walker, Lynne Graham				Julia	liebe	Cora	restricted					
k00300002708	Sag zum Abschied „Ich liebe dich!“	unkown				Julia	liebe	Cora	restricted					
k00300002709	Falsche Verlobung mit dem Milliardär	Lynne Graham, Maisey Yates, Kate Hewitt				Julia	liebe	Cora	restricted					
k00300002710	Gestrandet auf der Insel der Leidenschaft	unkown				Julia	liebe	Cora	restricted					
k00300002711	Das Schloss am See	Pia Engström				Julia	liebe	Cora	restricted					
k00300002712	Unter dem Mond der Karibik	Kate Hewitt				Julia	liebe	Cora	restricted					
k00300002713	Liebe und andere Abenteuer	Melanie Milburne, Lucy Monroe, Sharon Kendrick, Nikki Logan				Julia	liebe	Cora	restricted					
k00300002714	Liebe und andere Abenteuer	unkown				Julia	liebe	Cora	restricted					
k00300002715	Heiße Küsse für die falsche Braut	unkown				Julia	liebe	Cora	restricted					
k00300002716	Verführung auf den ersten Blick	unkown				Julia	liebe	Cora	restricted					
k00300002717	Rückkehr nach Sylt	Lilli Wiemers				Julia	liebe	Cora	restricted					
k00300002718	Tanz mit mir, geliebte Lügnerin!	unkown				Julia	liebe	Cora	restricted					
k00300002719	Schicksalhaftes Wiedersehen in St. Moritz	Lucy Winter				Julia	liebe	Cora	restricted					
k00300002720	Mein Herz lässt sich nicht kaufen!	unkown				Julia	liebe	Cora	restricted					
k00300002721	Verführung über den Wolken	Emilie Rose, Rebecca Winters, Sharon Kendrick				Julia	liebe	Cora	restricted					
k00300002722	Ein Weihnachtsengel für Jack	unkown				Julia	liebe	Cora	restricted					
k00300002723	Küsse, Kuscheln, Kinderlachen	Margaret Mayo, Barbara McMahon, Fiona McArthur, Rebecca Winters				Julia	liebe	Cora	restricted					
k00300002724	Nur eine Nacht in Sevilla?	unkown				Julia	liebe	Cora	restricted					
k00300002725	Happy End am Mittelmeer	Raye Morgan				Julia	liebe	Cora	restricted					
k00300002726	Das Glück wartet in der Toskana	unkown				Julia	liebe	Cora	restricted					
k00300002727	Im Bann des fremden Wüstenprinzen	unkown				Julia	liebe	Cora	restricted					
k00300002728	Verliebt in den sexy Boss	unkown				Julia	liebe	Cora	restricted					
k00300002729	Das Geheimnis der geflohenen Prinzessin	Raye Morgan				Julia	liebe	Cora	restricted					
k00300002730	Küsse unterm Wasserfall	Kate Hewitt				Julia	liebe	Cora	restricted					
k00300002731	Gefangen auf der Insel des Verlangens	Caitlin Crews, Dani Collins, Maya Blake, Tara Pammi, Julia James, Angela Bissell, Nina Milne, Susan Stephens, Clare Connelly, Michelle Conder, Annie West				Julia	liebe	Cora	restricted					
k00300002732	Die Wahrheit kennt nur der Wüstenwind	unkown				Julia	liebe	Cora	restricted					
k00300002733	Schlittenfahrt ins große Glück	unkown				Julia	liebe	Cora	restricted					
k00300002734	Was verbirgst du vor mir, Geliebte?	unkown				Julia	liebe	Cora	restricted					
k00300002735	Viel zu schön, um wahr zu sein?	unkown				Julia	liebe	Cora	restricted					
k00300002736	Emmas süßes Geheimnis	unkown				Julia	liebe	Cora	restricted					
k00300002737	Mittsommertraum	Pia Engström				Julia	liebe	Cora	restricted					
k00300002738	Küsse in einer Frühlingsnacht	unkown				Julia	liebe	Cora	restricted					
k00300002739	Liebesschwur im Lichterglanz	unkown				Julia	liebe	Cora	restricted					
k00300002740	Heiß wie die Nächte Siziliens	Sarah Morgan, Amanda Browning, Annie West, Julia James				Julia	liebe	Cora	restricted					
k00300002741	Und ich erobere dich doch!	Lynne Graham, Maisey Yates, Kate Hewitt				Julia	liebe	Cora	restricted					
k00300002742	Eine Braut wider Willen	unkown				Julia	liebe	Cora	restricted					
k00300002743	Ein unverbesserlicher Playboy?	Lynne Graham, Sandra Marton, Robyn Donald, Shirley Jump				Julia	liebe	Cora	restricted					
k00300002744	Lebkuchenküsse und Zimtsternduft	Anna Keller, Lilli Wiemers, Kim Henry				Romana	liebe	Cora	restricted					
k00300002745	Das Schloss auf Sizilien	Michelle Reid, Kate Walker, Lynne Graham				Romana	liebe	Cora	restricted					
k00300002746	Fest der Liebe auf Sylt	Nikki West, Lilli Wiemers, Anna Keller				Romana	liebe	Cora	restricted					
k00300002747	Liebesstunden mit dem Millionär	Kate Hewitt				Romana	liebe	Cora	restricted					
k00300002748	Zauberhafte Rauhnächte	Lilli Wiemers, Anna Keller, Nikki West				Romana	liebe	Cora	restricted					
k00300002749	Jeder braucht ein Happy End	Lilli Wiemers				Romana	liebe	Cora	restricted					
k00300002750	Ein charmanter Playboy	Lucy Gordon, Christina Hollis, Rebecca Winters				Romana	liebe	Cora	restricted					
k00300002751	Verlieb dich nie in einen Prinzen	Raye Morgan				Romana	liebe	Cora	restricted					
k00300002752	Traumschiff vor Stockholm	Pia Engström				Romana	liebe	Cora	restricted					
k00300002753	Im Zauberbann der Berge	Lucy Winter				Romana	liebe	Cora	restricted					
k00300002754	Süße Verführung an der Côte d’Azur	Barbara McMahon, Danielle Stevens, Christina Hollis				Romana	liebe	Cora	restricted					
k00300002755	Der Kuss der wilden Rose	Pia Engström				Romana	liebe	Cora	restricted					
k00300002756	Entscheidung eines Sommers	Lilli Wiemers				Romana	liebe	Cora	restricted					
k00300002757	Jazzsongs für den Playboy	Sherelle Green, Anabeth Bold, Kate Hoffmann, Cheris Hodges				Tiffany	liebe	Cora	restricted					
k00300002758	Heiße Blicke, nackte Haut	Heather MacAllister, Jill Shalvis, Samantha Hunter, Elle Kennedy				Tiffany	liebe	Cora	restricted					
k00300002759	Wild wie der Westen	Nonie Rose Winter, Jillian Burns, Sharon C. Cooper, Kelli Ireland				Tiffany	liebe	Cora	restricted					
k00300002760	Plötzlich verrückt nach dir	Tawny Weber, Debbi Rawlins, Maureen Child, Nicky Reid				Tiffany	liebe	Cora	restricted					
k00300002761	Du weckst die Leidenschaft in mir	Bryony Taylor, Oamela Yaye, Jennifer Snow, Kate Hofmann				Tiffany	liebe	Cora	restricted					
k00300002762	Sinnliche Verschwörung in Miami	Farrah Rochon, Brenda Jackson, Kate Hoffmann, Lindsay Evans				Tiffany	liebe	Cora	restricted					
k00300002763	Falsche Jacht, richtiger Mann	Kate Hoffmann, Heather MacAllister, Leslie Kelly, Joanne Rock				Tiffany	liebe	Cora	restricted					
k00300002764	Ein Navy SEAL wird niemals schwach …	Katherine Garbera, Stefanie London, Tiffany Reisz, Tawny Weber				Tiffany	liebe	Cora	restricted					
k00300002765	Raue Hände auf weicher Haut	Kelly Stevens, Kate Hoffmann, Jo Leigh, Tiffany Reisz				Tiffany	liebe	Cora	restricted					
k00300002766	Fünf Wochen pure Zärtlichkeit	Yahrah St. John, Karen Rock, Kira Sinclair, Liz Talley				Tiffany	liebe	Cora	restricted					
k00300002767	Spiel mit dem Feuer, spiel mit mir!	J. Margot Critch, Karen Rock, Ali Olson, Taryn Leigh Taylor				Tiffany	liebe	Cora	restricted					
k00300002768	Nur Rache brennt heißer	Kate Hoffmann, Anabeth Bold, Tawny Weber, Tiffany Reisz				Tiffany	liebe	Cora	restricted					
k00300002769	Die Farben der Leidenschaft	Kate Hoffmann, Suzanne Ruby, Vicki Lewis Thompson, Kate Hoffmann				Tiffany	liebe	Cora	restricted					
k00300002770	Ein sexy Surfer – oder mehr?	AlTonya Washington, Kira Sinclair, Grace Octavia, Kelly Stevens				Tiffany	liebe	Cora	restricted					
k00300002771	Heimlich, still und sexy	Heather MacAllister				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002772	Nie mehr einen Millionär?	Victoria Pade				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002773	Gefährlicher als Leidenschaft	Jillian Burns				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002774	Lust – in aller Freundschaft	J. Margot Critch				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002775	In den Armen des Playboy-Docs	Lucy Ryder				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002776	SEALS küsst man nicht	Tawny Weber				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002777	Erste Hilfe für die große Liebe	Sue MacKay				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002778	Du machst mich wehrlos	Kate Hoffmann				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002779	Mehr Liebe, als der Arzt verschreibt	Alison Roberts				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002780	Garantiert mit schönen Nebenwirkungen	Jennifer Greene				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002781	Im sanften Schein des Mondes	Gina Wilkins				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002782	Zwei einsame Herzen …	Kathleen Eagle				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002783	Unter der Sonne von Bali	Grace Octavia				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002784	Traummann mit Geheimnissen	Judy Duarte				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002785	Ungeküsst lass ich dich nicht gehen	Jan Hudson				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002786	Wiedersehen mit dem Traumdoc	Becky Wicks				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002787	Heißer als jede Rache	Maureen Child				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002788	So zärtlich klingt die Liebe	Susan Carlisle				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002789	Sinnliches Geheimnis	Stefanie London				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002790	Das Geheimnis der Krankenschwester	Scarlet Wilson				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002791	Dürfen Ärzte heimlich weinen?	Deanne Anders				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002792	Eine sinnliche Bescherung …	Kira Sinclair				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002793	Versuchung in der Stadt der Engel	Nonie Rose Winter				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002794	Traust du dich, noch mal zu lieben	Rebecca Winters				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002795	Sündige Träume von meinem Boss	Yahrah St. John				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002796	Ein heißer Sommer in Texas	Ali Olson				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002797	Gibt es Liebe auf Rezept?	Annie O’Neil				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002798	Der Cowboy und das Citygirl	Crystal Green				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002799	Weltraum, Sterne, Leidenschaft	Katherine Garbera				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002800	Drei Jahre nur von dir geträumt	Meredith Webber				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002801	Mit einem Trick ins große Glück	Judy Duarte				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002802	Warum hast du geschwiegen Faith?	Fiona McArthur				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002803	Heiße Nacht auf der Jacht des Millionärs	Sherelle Green				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002804	Verlieb dich nicht in einen Cop	Jan Hudson				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002805	Gefährliche Sehnsucht nach dir	Annie Claydon				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002806	Single-Dad sucht Ärztin fürs Leben	Marion Lennox				Ärzte zum Verlieben	arzt	Cora	restricted					
k00300002807	Nur eine Affäre mit dem Milliardär?	Charlotte Hawkes				Ärzte zum Verlieben	arzt	Cora	restricted					
